,IDV,SUBPOP,ANC
d.chromsome.143,d.71,d,d
d.chromsome.144,d.72,d,d
d.chromsome.145,d.72,d,d
d.chromsome.146,d.73,d,d
d.chromsome.147,d.73,d,d
d.chromsome.148,d.74,d,b
d.chromsome.149,d.74,d,d
d.chromsome.150,d.75,d,c
d.chromsome.151,d.75,d,a
d.chromsome.152,d.76,d,d
d.chromsome.153,d.76,d,c
d.chromsome.154,d.77,d,a
d.chromsome.155,d.77,d,d
d.chromsome.156,d.78,d,d
d.chromsome.157,d.78,d,b
d.chromsome.158,d.79,d,d
d.chromsome.159,d.79,d,a
d.chromsome.160,d.80,d,a
d.chromsome.161,d.80,d,d
d.chromsome.162,d.81,d,b
d.chromsome.163,d.81,d,d
d.chromsome.164,d.82,d,d
d.chromsome.165,d.82,d,d
d.chromsome.166,d.83,d,d
d.chromsome.167,d.83,d,d
d.chromsome.168,d.84,d,b
d.chromsome.169,d.84,d,d
d.chromsome.170,d.85,d,b
d.chromsome.171,d.85,d,b
d.chromsome.172,d.86,d,d
d.chromsome.173,d.86,d,c
d.chromsome.174,d.87,d,d
d.chromsome.175,d.87,d,c
d.chromsome.176,d.88,d,d
d.chromsome.177,d.88,d,d
d.chromsome.178,d.89,d,c
d.chromsome.179,d.89,d,d
d.chromsome.180,d.90,d,a
d.chromsome.181,d.90,d,d
d.chromsome.182,d.91,d,b
d.chromsome.183,d.91,d,d
d.chromsome.184,d.92,d,a
d.chromsome.185,d.92,d,d
d.chromsome.186,d.93,d,b
d.chromsome.187,d.93,d,a
d.chromsome.188,d.94,d,d
d.chromsome.189,d.94,d,b
d.chromsome.190,d.95,d,d
d.chromsome.191,d.95,d,b
d.chromsome.192,d.96,d,d
d.chromsome.193,d.96,d,c
d.chromsome.194,d.97,d,a
d.chromsome.195,d.97,d,c
d.chromsome.196,d.98,d,a
d.chromsome.197,d.98,d,c
d.chromsome.198,d.99,d,d
d.chromsome.199,d.99,d,a
d.chromsome.200,d.100,d,d
d.chromsome.201,d.100,d,a
d.chromsome.202,d.101,d,d
d.chromsome.203,d.101,d,d
d.chromsome.204,d.102,d,d
d.chromsome.205,d.102,d,d
d.chromsome.206,d.103,d,b
d.chromsome.207,d.103,d,d
d.chromsome.208,d.104,d,d
d.chromsome.209,d.104,d,d
d.chromsome.210,d.105,d,d
d.chromsome.211,d.105,d,b
d.chromsome.212,d.106,d,d
d.chromsome.213,d.106,d,a
d.chromsome.214,d.107,d,a
d.chromsome.215,d.107,d,d
d.chromsome.216,d.108,d,d
d.chromsome.217,d.108,d,d
d.chromsome.218,d.109,d,d
d.chromsome.219,d.109,d,a
d.chromsome.220,d.110,d,a
d.chromsome.221,d.110,d,d
d.chromsome.222,d.111,d,d
d.chromsome.223,d.111,d,b
d.chromsome.224,d.112,d,b
d.chromsome.225,d.112,d,a
d.chromsome.226,d.113,d,d
d.chromsome.227,d.113,d,d
d.chromsome.228,d.114,d,c
d.chromsome.229,d.114,d,d
d.chromsome.230,d.115,d,c
d.chromsome.231,d.115,d,a
d.chromsome.232,d.116,d,d
d.chromsome.233,d.116,d,d
d.chromsome.234,d.117,d,b
d.chromsome.235,d.117,d,a
d.chromsome.236,d.118,d,d
d.chromsome.237,d.118,d,c
d.chromsome.238,d.119,d,d
d.chromsome.239,d.119,d,c
d.chromsome.240,d.120,d,b
d.chromsome.241,d.120,d,d
d.chromsome.242,d.121,d,b
d.chromsome.243,d.121,d,c
d.chromsome.244,d.122,d,d
d.chromsome.245,d.122,d,c
d.chromsome.246,d.123,d,d
d.chromsome.247,d.123,d,d
d.chromsome.248,d.124,d,d
d.chromsome.249,d.124,d,c
d.chromsome.250,d.125,d,d
d.chromsome.251,d.125,d,d
d.chromsome.252,d.126,d,b
d.chromsome.253,d.126,d,d
d.chromsome.254,d.127,d,d
d.chromsome.255,d.127,d,d
d.chromsome.256,d.128,d,d
d.chromsome.257,d.128,d,d
d.chromsome.258,d.129,d,a
d.chromsome.259,d.129,d,b
d.chromsome.260,d.130,d,d
d.chromsome.261,d.130,d,c
d.chromsome.262,d.131,d,d
d.chromsome.263,d.131,d,d
d.chromsome.264,d.132,d,b
d.chromsome.265,d.132,d,a
d.chromsome.266,d.133,d,a
d.chromsome.267,d.133,d,c
d.chromsome.268,d.134,d,d
d.chromsome.269,d.134,d,d
d.chromsome.270,d.135,d,d
d.chromsome.271,d.135,d,a
d.chromsome.272,d.136,d,a
d.chromsome.273,d.136,d,d
d.chromsome.274,d.137,d,d
d.chromsome.275,d.137,d,d
d.chromsome.276,d.138,d,a
d.chromsome.277,d.138,d,a
d.chromsome.278,d.139,d,d
d.chromsome.279,d.139,d,a
d.chromsome.280,d.140,d,a
d.chromsome.281,d.140,d,d
d.chromsome.282,d.141,d,d
d.chromsome.283,d.141,d,c
d.chromsome.284,d.142,d,b
d.chromsome.285,d.142,d,b
d.chromsome.286,d.143,d,d
d.chromsome.287,d.143,d,d
d.chromsome.288,d.144,d,d
d.chromsome.289,d.144,d,b
d.chromsome.290,d.145,d,a
d.chromsome.291,d.145,d,d
d.chromsome.292,d.146,d,d
d.chromsome.293,d.146,d,d
d.chromsome.294,d.147,d,d
d.chromsome.295,d.147,d,c
d.chromsome.296,d.148,d,c
d.chromsome.297,d.148,d,c
d.chromsome.298,d.149,d,d
d.chromsome.299,d.149,d,c
d.chromsome.300,d.150,d,d
d.chromsome.301,d.150,d,a
d.chromsome.302,d.151,d,d
d.chromsome.303,d.151,d,d
d.chromsome.304,d.152,d,d
d.chromsome.305,d.152,d,c
d.chromsome.306,d.153,d,a
d.chromsome.307,d.153,d,c
d.chromsome.308,d.154,d,a
d.chromsome.309,d.154,d,d
d.chromsome.310,d.155,d,c
d.chromsome.311,d.155,d,b
d.chromsome.312,d.156,d,d
d.chromsome.313,d.156,d,b
d.chromsome.314,d.157,d,d
d.chromsome.315,d.157,d,a
d.chromsome.316,d.158,d,c
d.chromsome.317,d.158,d,d
d.chromsome.318,d.159,d,d
d.chromsome.319,d.159,d,c
d.chromsome.320,d.160,d,d
d.chromsome.321,d.160,d,d
d.chromsome.322,d.161,d,a
d.chromsome.323,d.161,d,a
d.chromsome.324,d.162,d,d
d.chromsome.325,d.162,d,b
d.chromsome.326,d.163,d,d
d.chromsome.327,d.163,d,d
d.chromsome.328,d.164,d,d
d.chromsome.329,d.164,d,a
d.chromsome.330,d.165,d,a
d.chromsome.331,d.165,d,a
d.chromsome.332,d.166,d,c
d.chromsome.333,d.166,d,b
d.chromsome.334,d.167,d,a
d.chromsome.335,d.167,d,b
d.chromsome.336,d.168,d,d
d.chromsome.337,d.168,d,d
d.chromsome.338,d.169,d,c
d.chromsome.339,d.169,d,d
d.chromsome.340,d.170,d,b
d.chromsome.341,d.170,d,d
d.chromsome.342,d.171,d,d
d.chromsome.343,d.171,d,b
d.chromsome.344,d.172,d,d
d.chromsome.345,d.172,d,b
d.chromsome.346,d.173,d,d
d.chromsome.347,d.173,d,d
d.chromsome.348,d.174,d,a
d.chromsome.349,d.174,d,d
d.chromsome.350,d.175,d,b
d.chromsome.351,d.175,d,d
d.chromsome.352,d.176,d,d
d.chromsome.353,d.176,d,d
d.chromsome.354,d.177,d,d
d.chromsome.355,d.177,d,d
d.chromsome.356,d.178,d,d
d.chromsome.357,d.178,d,b
d.chromsome.358,d.179,d,c
d.chromsome.359,d.179,d,b
d.chromsome.360,d.180,d,c
d.chromsome.361,d.180,d,b
d.chromsome.362,d.181,d,c
d.chromsome.363,d.181,d,d
d.chromsome.364,d.182,d,b
d.chromsome.365,d.182,d,b
d.chromsome.366,d.183,d,d
d.chromsome.367,d.183,d,d
d.chromsome.368,d.184,d,c
d.chromsome.369,d.184,d,d
d.chromsome.370,d.185,d,d
d.chromsome.371,d.185,d,d
d.chromsome.372,d.186,d,d
d.chromsome.373,d.186,d,a
d.chromsome.374,d.187,d,d
d.chromsome.375,d.187,d,c
d.chromsome.376,d.188,d,a
d.chromsome.377,d.188,d,c
d.chromsome.378,d.189,d,d
d.chromsome.379,d.189,d,d
d.chromsome.380,d.190,d,d
d.chromsome.381,d.190,d,b
d.chromsome.382,d.191,d,d
d.chromsome.383,d.191,d,a
d.chromsome.384,d.192,d,c
d.chromsome.385,d.192,d,c
d.chromsome.386,d.193,d,b
d.chromsome.387,d.193,d,a
d.chromsome.388,d.194,d,d
d.chromsome.389,d.194,d,c
d.chromsome.390,d.195,d,d
d.chromsome.391,d.195,d,a
d.chromsome.392,d.196,d,b
d.chromsome.393,d.196,d,b
d.chromsome.394,d.197,d,d
d.chromsome.395,d.197,d,d
d.chromsome.396,d.198,d,d
d.chromsome.397,d.198,d,d
d.chromsome.398,d.199,d,c
d.chromsome.399,d.199,d,c
d.chromsome.400,d.200,d,c
d.chromsome.401,d.200,d,c
d.chromsome.402,d.201,d,a
d.chromsome.403,d.201,d,d
d.chromsome.404,d.202,d,a
d.chromsome.405,d.202,d,c
d.chromsome.406,d.203,d,d
d.chromsome.407,d.203,d,a
d.chromsome.408,d.204,d,d
d.chromsome.409,d.204,d,d
d.chromsome.410,d.205,d,a
d.chromsome.411,d.205,d,d
d.chromsome.412,d.206,d,d
d.chromsome.413,d.206,d,c
d.chromsome.414,d.207,d,d
d.chromsome.415,d.207,d,b
d.chromsome.416,d.208,d,d
d.chromsome.417,d.208,d,b
d.chromsome.418,d.209,d,d
d.chromsome.419,d.209,d,d
d.chromsome.420,d.210,d,d
d.chromsome.421,d.210,d,b
d.chromsome.422,d.211,d,b
d.chromsome.423,d.211,d,b
d.chromsome.424,d.212,d,d
d.chromsome.425,d.212,d,d
d.chromsome.426,d.213,d,b
d.chromsome.427,d.213,d,b
d.chromsome.428,d.214,d,c
d.chromsome.429,d.214,d,b
d.chromsome.430,d.215,d,d
d.chromsome.431,d.215,d,d
d.chromsome.432,d.216,d,a
d.chromsome.433,d.216,d,a
d.chromsome.434,d.217,d,d
d.chromsome.435,d.217,d,c
d.chromsome.436,d.218,d,c
d.chromsome.437,d.218,d,d
d.chromsome.438,d.219,d,d
d.chromsome.439,d.219,d,b
d.chromsome.440,d.220,d,d
d.chromsome.441,d.220,d,d
d.chromsome.442,d.221,d,d
d.chromsome.443,d.221,d,c
d.chromsome.444,d.222,d,d
d.chromsome.445,d.222,d,d
d.chromsome.446,d.223,d,d
d.chromsome.447,d.223,d,a
d.chromsome.448,d.224,d,d
d.chromsome.449,d.224,d,a
d.chromsome.450,d.225,d,d
d.chromsome.451,d.225,d,c
d.chromsome.452,d.226,d,b
d.chromsome.453,d.226,d,c
d.chromsome.454,d.227,d,b
d.chromsome.455,d.227,d,d
d.chromsome.456,d.228,d,a
d.chromsome.457,d.228,d,c
d.chromsome.458,d.229,d,d
d.chromsome.459,d.229,d,d
d.chromsome.460,d.230,d,a
d.chromsome.461,d.230,d,c
d.chromsome.462,d.231,d,a
d.chromsome.463,d.231,d,a
d.chromsome.464,d.232,d,d
d.chromsome.465,d.232,d,d
d.chromsome.466,d.233,d,d
d.chromsome.467,d.233,d,c
d.chromsome.468,d.234,d,d
d.chromsome.469,d.234,d,c
d.chromsome.470,d.235,d,a
d.chromsome.471,d.235,d,a
d.chromsome.472,d.236,d,b
d.chromsome.473,d.236,d,c
d.chromsome.474,d.237,d,d
d.chromsome.475,d.237,d,d
d.chromsome.476,d.238,d,d
d.chromsome.477,d.238,d,d
d.chromsome.478,d.239,d,d
d.chromsome.479,d.239,d,d
d.chromsome.480,d.240,d,d
d.chromsome.481,d.240,d,d
d.chromsome.482,d.241,d,b
d.chromsome.483,d.241,d,c
d.chromsome.484,d.242,d,d
d.chromsome.485,d.242,d,b
d.chromsome.486,d.243,d,d
d.chromsome.487,d.243,d,c
d.chromsome.488,d.244,d,d
d.chromsome.489,d.244,d,d
d.chromsome.490,d.245,d,d
d.chromsome.491,d.245,d,d
d.chromsome.492,d.246,d,d
d.chromsome.493,d.246,d,d
d.chromsome.494,d.247,d,c
d.chromsome.495,d.247,d,a
d.chromsome.496,d.248,d,d
d.chromsome.497,d.248,d,c
d.chromsome.498,d.249,d,d
d.chromsome.499,d.249,d,b
