,IDV,SUBPOP,ANC
b.chromsome.643,b.321,b,b
b.chromsome.644,b.322,b,d
b.chromsome.645,b.322,b,b
b.chromsome.646,b.323,b,b
b.chromsome.647,b.323,b,b
b.chromsome.648,b.324,b,b
b.chromsome.649,b.324,b,d
b.chromsome.650,b.325,b,b
b.chromsome.651,b.325,b,c
b.chromsome.652,b.326,b,b
b.chromsome.653,b.326,b,b
b.chromsome.654,b.327,b,b
b.chromsome.655,b.327,b,b
b.chromsome.656,b.328,b,d
b.chromsome.657,b.328,b,b
b.chromsome.658,b.329,b,b
b.chromsome.659,b.329,b,b
b.chromsome.660,b.330,b,b
b.chromsome.661,b.330,b,d
b.chromsome.662,b.331,b,b
b.chromsome.663,b.331,b,b
b.chromsome.664,b.332,b,a
b.chromsome.665,b.332,b,b
b.chromsome.666,b.333,b,b
b.chromsome.667,b.333,b,b
b.chromsome.668,b.334,b,d
b.chromsome.669,b.334,b,b
b.chromsome.670,b.335,b,a
b.chromsome.671,b.335,b,a
b.chromsome.672,b.336,b,a
b.chromsome.673,b.336,b,c
b.chromsome.674,b.337,b,b
b.chromsome.675,b.337,b,b
b.chromsome.676,b.338,b,a
b.chromsome.677,b.338,b,c
b.chromsome.678,b.339,b,b
b.chromsome.679,b.339,b,b
b.chromsome.680,b.340,b,b
b.chromsome.681,b.340,b,b
b.chromsome.682,b.341,b,b
b.chromsome.683,b.341,b,c
b.chromsome.684,b.342,b,b
b.chromsome.685,b.342,b,c
b.chromsome.686,b.343,b,b
b.chromsome.687,b.343,b,a
b.chromsome.688,b.344,b,a
b.chromsome.689,b.344,b,b
b.chromsome.690,b.345,b,b
b.chromsome.691,b.345,b,b
b.chromsome.692,b.346,b,c
b.chromsome.693,b.346,b,c
b.chromsome.694,b.347,b,b
b.chromsome.695,b.347,b,a
b.chromsome.696,b.348,b,b
b.chromsome.697,b.348,b,b
b.chromsome.698,b.349,b,b
b.chromsome.699,b.349,b,b
b.chromsome.700,b.350,b,b
b.chromsome.701,b.350,b,b
b.chromsome.702,b.351,b,b
b.chromsome.703,b.351,b,c
b.chromsome.704,b.352,b,b
b.chromsome.705,b.352,b,b
b.chromsome.706,b.353,b,b
b.chromsome.707,b.353,b,b
b.chromsome.708,b.354,b,c
b.chromsome.709,b.354,b,b
b.chromsome.710,b.355,b,b
b.chromsome.711,b.355,b,c
b.chromsome.712,b.356,b,a
b.chromsome.713,b.356,b,c
b.chromsome.714,b.357,b,b
b.chromsome.715,b.357,b,d
b.chromsome.716,b.358,b,b
b.chromsome.717,b.358,b,b
b.chromsome.718,b.359,b,d
b.chromsome.719,b.359,b,d
b.chromsome.720,b.360,b,b
b.chromsome.721,b.360,b,a
b.chromsome.722,b.361,b,c
b.chromsome.723,b.361,b,a
b.chromsome.724,b.362,b,d
b.chromsome.725,b.362,b,c
b.chromsome.726,b.363,b,b
b.chromsome.727,b.363,b,a
b.chromsome.728,b.364,b,b
b.chromsome.729,b.364,b,b
b.chromsome.730,b.365,b,a
b.chromsome.731,b.365,b,d
b.chromsome.732,b.366,b,b
b.chromsome.733,b.366,b,b
b.chromsome.734,b.367,b,b
b.chromsome.735,b.367,b,b
b.chromsome.736,b.368,b,c
b.chromsome.737,b.368,b,c
b.chromsome.738,b.369,b,b
b.chromsome.739,b.369,b,c
b.chromsome.740,b.370,b,a
b.chromsome.741,b.370,b,a
b.chromsome.742,b.371,b,a
b.chromsome.743,b.371,b,b
b.chromsome.744,b.372,b,b
b.chromsome.745,b.372,b,b
b.chromsome.746,b.373,b,b
b.chromsome.747,b.373,b,b
b.chromsome.748,b.374,b,b
b.chromsome.749,b.374,b,b
b.chromsome.750,b.375,b,b
b.chromsome.751,b.375,b,b
b.chromsome.752,b.376,b,b
b.chromsome.753,b.376,b,a
b.chromsome.754,b.377,b,d
b.chromsome.755,b.377,b,b
b.chromsome.756,b.378,b,d
b.chromsome.757,b.378,b,c
b.chromsome.758,b.379,b,a
b.chromsome.759,b.379,b,d
b.chromsome.760,b.380,b,b
b.chromsome.761,b.380,b,a
b.chromsome.762,b.381,b,a
b.chromsome.763,b.381,b,c
b.chromsome.764,b.382,b,b
b.chromsome.765,b.382,b,a
b.chromsome.766,b.383,b,b
b.chromsome.767,b.383,b,b
b.chromsome.768,b.384,b,b
b.chromsome.769,b.384,b,b
b.chromsome.770,b.385,b,b
b.chromsome.771,b.385,b,d
b.chromsome.772,b.386,b,c
b.chromsome.773,b.386,b,b
b.chromsome.774,b.387,b,b
b.chromsome.775,b.387,b,b
b.chromsome.776,b.388,b,b
b.chromsome.777,b.388,b,c
b.chromsome.778,b.389,b,b
b.chromsome.779,b.389,b,b
b.chromsome.780,b.390,b,b
b.chromsome.781,b.390,b,a
b.chromsome.782,b.391,b,d
b.chromsome.783,b.391,b,c
b.chromsome.784,b.392,b,b
b.chromsome.785,b.392,b,c
b.chromsome.786,b.393,b,c
b.chromsome.787,b.393,b,a
b.chromsome.788,b.394,b,a
b.chromsome.789,b.394,b,b
b.chromsome.790,b.395,b,a
b.chromsome.791,b.395,b,d
b.chromsome.792,b.396,b,a
b.chromsome.793,b.396,b,b
b.chromsome.794,b.397,b,b
b.chromsome.795,b.397,b,b
b.chromsome.796,b.398,b,b
b.chromsome.797,b.398,b,d
b.chromsome.798,b.399,b,a
b.chromsome.799,b.399,b,b
b.chromsome.800,b.400,b,c
b.chromsome.801,b.400,b,b
b.chromsome.802,b.401,b,b
b.chromsome.803,b.401,b,a
b.chromsome.804,b.402,b,b
b.chromsome.805,b.402,b,b
b.chromsome.806,b.403,b,b
b.chromsome.807,b.403,b,b
b.chromsome.808,b.404,b,a
b.chromsome.809,b.404,b,c
b.chromsome.810,b.405,b,b
b.chromsome.811,b.405,b,c
b.chromsome.812,b.406,b,b
b.chromsome.813,b.406,b,d
b.chromsome.814,b.407,b,c
b.chromsome.815,b.407,b,a
b.chromsome.816,b.408,b,c
b.chromsome.817,b.408,b,a
b.chromsome.818,b.409,b,a
b.chromsome.819,b.409,b,d
b.chromsome.820,b.410,b,d
b.chromsome.821,b.410,b,b
b.chromsome.822,b.411,b,c
b.chromsome.823,b.411,b,c
b.chromsome.824,b.412,b,b
b.chromsome.825,b.412,b,a
b.chromsome.826,b.413,b,c
b.chromsome.827,b.413,b,b
b.chromsome.828,b.414,b,d
b.chromsome.829,b.414,b,b
b.chromsome.830,b.415,b,a
b.chromsome.831,b.415,b,b
b.chromsome.832,b.416,b,b
b.chromsome.833,b.416,b,b
b.chromsome.834,b.417,b,b
b.chromsome.835,b.417,b,b
b.chromsome.836,b.418,b,b
b.chromsome.837,b.418,b,b
b.chromsome.838,b.419,b,b
b.chromsome.839,b.419,b,b
b.chromsome.840,b.420,b,b
b.chromsome.841,b.420,b,b
b.chromsome.842,b.421,b,d
b.chromsome.843,b.421,b,b
b.chromsome.844,b.422,b,d
b.chromsome.845,b.422,b,b
b.chromsome.846,b.423,b,b
b.chromsome.847,b.423,b,c
b.chromsome.848,b.424,b,a
b.chromsome.849,b.424,b,d
b.chromsome.850,b.425,b,a
b.chromsome.851,b.425,b,c
b.chromsome.852,b.426,b,b
b.chromsome.853,b.426,b,b
b.chromsome.854,b.427,b,b
b.chromsome.855,b.427,b,b
b.chromsome.856,b.428,b,a
b.chromsome.857,b.428,b,b
b.chromsome.858,b.429,b,a
b.chromsome.859,b.429,b,b
b.chromsome.860,b.430,b,c
b.chromsome.861,b.430,b,b
b.chromsome.862,b.431,b,b
b.chromsome.863,b.431,b,b
b.chromsome.864,b.432,b,b
b.chromsome.865,b.432,b,b
b.chromsome.866,b.433,b,b
b.chromsome.867,b.433,b,c
b.chromsome.868,b.434,b,b
b.chromsome.869,b.434,b,b
b.chromsome.870,b.435,b,b
b.chromsome.871,b.435,b,b
b.chromsome.872,b.436,b,b
b.chromsome.873,b.436,b,b
b.chromsome.874,b.437,b,c
b.chromsome.875,b.437,b,a
b.chromsome.876,b.438,b,c
b.chromsome.877,b.438,b,d
b.chromsome.878,b.439,b,c
b.chromsome.879,b.439,b,b
b.chromsome.880,b.440,b,d
b.chromsome.881,b.440,b,b
b.chromsome.882,b.441,b,d
b.chromsome.883,b.441,b,b
b.chromsome.884,b.442,b,b
b.chromsome.885,b.442,b,c
b.chromsome.886,b.443,b,c
b.chromsome.887,b.443,b,d
b.chromsome.888,b.444,b,c
b.chromsome.889,b.444,b,b
b.chromsome.890,b.445,b,d
b.chromsome.891,b.445,b,c
b.chromsome.892,b.446,b,a
b.chromsome.893,b.446,b,c
b.chromsome.894,b.447,b,c
b.chromsome.895,b.447,b,a
b.chromsome.896,b.448,b,c
b.chromsome.897,b.448,b,a
b.chromsome.898,b.449,b,b
b.chromsome.899,b.449,b,b
b.chromsome.900,b.450,b,b
b.chromsome.901,b.450,b,b
b.chromsome.902,b.451,b,b
b.chromsome.903,b.451,b,b
b.chromsome.904,b.452,b,a
b.chromsome.905,b.452,b,d
b.chromsome.906,b.453,b,a
b.chromsome.907,b.453,b,d
b.chromsome.908,b.454,b,d
b.chromsome.909,b.454,b,b
b.chromsome.910,b.455,b,c
b.chromsome.911,b.455,b,b
b.chromsome.912,b.456,b,a
b.chromsome.913,b.456,b,b
b.chromsome.914,b.457,b,b
b.chromsome.915,b.457,b,b
b.chromsome.916,b.458,b,a
b.chromsome.917,b.458,b,b
b.chromsome.918,b.459,b,c
b.chromsome.919,b.459,b,b
b.chromsome.920,b.460,b,a
b.chromsome.921,b.460,b,b
b.chromsome.922,b.461,b,b
b.chromsome.923,b.461,b,d
b.chromsome.924,b.462,b,a
b.chromsome.925,b.462,b,b
b.chromsome.926,b.463,b,c
b.chromsome.927,b.463,b,b
b.chromsome.928,b.464,b,d
b.chromsome.929,b.464,b,a
b.chromsome.930,b.465,b,a
b.chromsome.931,b.465,b,b
b.chromsome.932,b.466,b,c
b.chromsome.933,b.466,b,b
b.chromsome.934,b.467,b,b
b.chromsome.935,b.467,b,a
b.chromsome.936,b.468,b,b
b.chromsome.937,b.468,b,b
b.chromsome.938,b.469,b,b
b.chromsome.939,b.469,b,a
b.chromsome.940,b.470,b,d
b.chromsome.941,b.470,b,a
b.chromsome.942,b.471,b,b
b.chromsome.943,b.471,b,b
b.chromsome.944,b.472,b,a
b.chromsome.945,b.472,b,d
b.chromsome.946,b.473,b,b
b.chromsome.947,b.473,b,d
b.chromsome.948,b.474,b,b
b.chromsome.949,b.474,b,b
b.chromsome.950,b.475,b,b
b.chromsome.951,b.475,b,d
b.chromsome.952,b.476,b,b
b.chromsome.953,b.476,b,c
b.chromsome.954,b.477,b,b
b.chromsome.955,b.477,b,b
b.chromsome.956,b.478,b,c
b.chromsome.957,b.478,b,b
b.chromsome.958,b.479,b,b
b.chromsome.959,b.479,b,a
b.chromsome.960,b.480,b,b
b.chromsome.961,b.480,b,d
b.chromsome.962,b.481,b,a
b.chromsome.963,b.481,b,b
b.chromsome.964,b.482,b,b
b.chromsome.965,b.482,b,b
b.chromsome.966,b.483,b,c
b.chromsome.967,b.483,b,d
b.chromsome.968,b.484,b,a
b.chromsome.969,b.484,b,c
b.chromsome.970,b.485,b,d
b.chromsome.971,b.485,b,b
b.chromsome.972,b.486,b,d
b.chromsome.973,b.486,b,c
b.chromsome.974,b.487,b,b
b.chromsome.975,b.487,b,c
b.chromsome.976,b.488,b,b
b.chromsome.977,b.488,b,b
b.chromsome.978,b.489,b,a
b.chromsome.979,b.489,b,a
b.chromsome.980,b.490,b,b
b.chromsome.981,b.490,b,b
b.chromsome.982,b.491,b,b
b.chromsome.983,b.491,b,b
b.chromsome.984,b.492,b,b
b.chromsome.985,b.492,b,b
b.chromsome.986,b.493,b,b
b.chromsome.987,b.493,b,b
b.chromsome.988,b.494,b,d
b.chromsome.989,b.494,b,a
b.chromsome.990,b.495,b,d
b.chromsome.991,b.495,b,b
b.chromsome.992,b.496,b,b
b.chromsome.993,b.496,b,b
b.chromsome.994,b.497,b,b
b.chromsome.995,b.497,b,d
b.chromsome.996,b.498,b,b
b.chromsome.997,b.498,b,b
b.chromsome.998,b.499,b,b
b.chromsome.999,b.499,b,a
c.chromsome.0,c.0,c,c
c.chromsome.1,c.0,c,c
c.chromsome.2,c.1,c,c
c.chromsome.3,c.1,c,d
c.chromsome.4,c.2,c,c
c.chromsome.5,c.2,c,d
c.chromsome.6,c.3,c,c
c.chromsome.7,c.3,c,c
c.chromsome.8,c.4,c,a
c.chromsome.9,c.4,c,b
c.chromsome.10,c.5,c,b
c.chromsome.11,c.5,c,a
c.chromsome.12,c.6,c,c
c.chromsome.13,c.6,c,c
c.chromsome.14,c.7,c,c
c.chromsome.15,c.7,c,c
c.chromsome.16,c.8,c,b
c.chromsome.17,c.8,c,a
c.chromsome.18,c.9,c,c
c.chromsome.19,c.9,c,a
c.chromsome.20,c.10,c,d
c.chromsome.21,c.10,c,b
c.chromsome.22,c.11,c,a
c.chromsome.23,c.11,c,c
c.chromsome.24,c.12,c,b
c.chromsome.25,c.12,c,c
c.chromsome.26,c.13,c,b
c.chromsome.27,c.13,c,c
c.chromsome.28,c.14,c,c
c.chromsome.29,c.14,c,c
c.chromsome.30,c.15,c,a
c.chromsome.31,c.15,c,c
c.chromsome.32,c.16,c,a
c.chromsome.33,c.16,c,c
c.chromsome.34,c.17,c,d
c.chromsome.35,c.17,c,a
c.chromsome.36,c.18,c,d
c.chromsome.37,c.18,c,b
c.chromsome.38,c.19,c,b
c.chromsome.39,c.19,c,d
c.chromsome.40,c.20,c,c
c.chromsome.41,c.20,c,c
c.chromsome.42,c.21,c,c
c.chromsome.43,c.21,c,c
c.chromsome.44,c.22,c,c
c.chromsome.45,c.22,c,c
c.chromsome.46,c.23,c,a
c.chromsome.47,c.23,c,c
c.chromsome.48,c.24,c,c
c.chromsome.49,c.24,c,c
c.chromsome.50,c.25,c,a
c.chromsome.51,c.25,c,c
c.chromsome.52,c.26,c,b
c.chromsome.53,c.26,c,c
c.chromsome.54,c.27,c,c
c.chromsome.55,c.27,c,c
c.chromsome.56,c.28,c,c
c.chromsome.57,c.28,c,d
c.chromsome.58,c.29,c,c
c.chromsome.59,c.29,c,c
c.chromsome.60,c.30,c,c
c.chromsome.61,c.30,c,a
c.chromsome.62,c.31,c,d
c.chromsome.63,c.31,c,b
c.chromsome.64,c.32,c,a
c.chromsome.65,c.32,c,d
c.chromsome.66,c.33,c,c
c.chromsome.67,c.33,c,a
c.chromsome.68,c.34,c,d
c.chromsome.69,c.34,c,c
c.chromsome.70,c.35,c,c
c.chromsome.71,c.35,c,b
c.chromsome.72,c.36,c,c
c.chromsome.73,c.36,c,c
c.chromsome.74,c.37,c,a
c.chromsome.75,c.37,c,c
c.chromsome.76,c.38,c,a
c.chromsome.77,c.38,c,c
c.chromsome.78,c.39,c,c
c.chromsome.79,c.39,c,c
c.chromsome.80,c.40,c,c
c.chromsome.81,c.40,c,c
c.chromsome.82,c.41,c,a
c.chromsome.83,c.41,c,c
c.chromsome.84,c.42,c,a
c.chromsome.85,c.42,c,c
c.chromsome.86,c.43,c,c
c.chromsome.87,c.43,c,d
c.chromsome.88,c.44,c,c
c.chromsome.89,c.44,c,b
c.chromsome.90,c.45,c,a
c.chromsome.91,c.45,c,d
c.chromsome.92,c.46,c,a
c.chromsome.93,c.46,c,a
c.chromsome.94,c.47,c,a
c.chromsome.95,c.47,c,c
c.chromsome.96,c.48,c,a
c.chromsome.97,c.48,c,c
c.chromsome.98,c.49,c,c
c.chromsome.99,c.49,c,c
c.chromsome.100,c.50,c,c
c.chromsome.101,c.50,c,c
c.chromsome.102,c.51,c,d
c.chromsome.103,c.51,c,b
c.chromsome.104,c.52,c,c
c.chromsome.105,c.52,c,d
c.chromsome.106,c.53,c,c
c.chromsome.107,c.53,c,b
c.chromsome.108,c.54,c,c
c.chromsome.109,c.54,c,c
c.chromsome.110,c.55,c,c
c.chromsome.111,c.55,c,a
c.chromsome.112,c.56,c,a
c.chromsome.113,c.56,c,c
c.chromsome.114,c.57,c,c
c.chromsome.115,c.57,c,a
c.chromsome.116,c.58,c,b
c.chromsome.117,c.58,c,b
c.chromsome.118,c.59,c,b
c.chromsome.119,c.59,c,c
c.chromsome.120,c.60,c,c
c.chromsome.121,c.60,c,c
c.chromsome.122,c.61,c,a
c.chromsome.123,c.61,c,c
c.chromsome.124,c.62,c,c
c.chromsome.125,c.62,c,a
c.chromsome.126,c.63,c,c
c.chromsome.127,c.63,c,c
c.chromsome.128,c.64,c,a
c.chromsome.129,c.64,c,c
c.chromsome.130,c.65,c,d
c.chromsome.131,c.65,c,c
c.chromsome.132,c.66,c,a
c.chromsome.133,c.66,c,c
c.chromsome.134,c.67,c,c
c.chromsome.135,c.67,c,d
c.chromsome.136,c.68,c,a
c.chromsome.137,c.68,c,c
c.chromsome.138,c.69,c,c
c.chromsome.139,c.69,c,d
c.chromsome.140,c.70,c,c
c.chromsome.141,c.70,c,b
c.chromsome.142,c.71,c,d
c.chromsome.143,c.71,c,a
c.chromsome.144,c.72,c,d
c.chromsome.145,c.72,c,c
c.chromsome.146,c.73,c,c
c.chromsome.147,c.73,c,a
c.chromsome.148,c.74,c,c
c.chromsome.149,c.74,c,c
c.chromsome.150,c.75,c,c
c.chromsome.151,c.75,c,c
c.chromsome.152,c.76,c,a
c.chromsome.153,c.76,c,a
c.chromsome.154,c.77,c,c
c.chromsome.155,c.77,c,c
c.chromsome.156,c.78,c,c
c.chromsome.157,c.78,c,c
c.chromsome.158,c.79,c,a
c.chromsome.159,c.79,c,d
c.chromsome.160,c.80,c,c
c.chromsome.161,c.80,c,c
c.chromsome.162,c.81,c,c
c.chromsome.163,c.81,c,a
c.chromsome.164,c.82,c,c
c.chromsome.165,c.82,c,b
c.chromsome.166,c.83,c,b
c.chromsome.167,c.83,c,c
c.chromsome.168,c.84,c,b
c.chromsome.169,c.84,c,c
c.chromsome.170,c.85,c,c
c.chromsome.171,c.85,c,d
c.chromsome.172,c.86,c,b
c.chromsome.173,c.86,c,a
c.chromsome.174,c.87,c,a
c.chromsome.175,c.87,c,c
c.chromsome.176,c.88,c,c
c.chromsome.177,c.88,c,a
c.chromsome.178,c.89,c,b
c.chromsome.179,c.89,c,b
c.chromsome.180,c.90,c,a
c.chromsome.181,c.90,c,c
c.chromsome.182,c.91,c,d
c.chromsome.183,c.91,c,c
c.chromsome.184,c.92,c,a
c.chromsome.185,c.92,c,b
c.chromsome.186,c.93,c,c
c.chromsome.187,c.93,c,c
c.chromsome.188,c.94,c,c
c.chromsome.189,c.94,c,c
c.chromsome.190,c.95,c,d
c.chromsome.191,c.95,c,b
c.chromsome.192,c.96,c,d
c.chromsome.193,c.96,c,c
c.chromsome.194,c.97,c,c
c.chromsome.195,c.97,c,c
c.chromsome.196,c.98,c,c
c.chromsome.197,c.98,c,c
c.chromsome.198,c.99,c,a
c.chromsome.199,c.99,c,a
c.chromsome.200,c.100,c,b
c.chromsome.201,c.100,c,c
c.chromsome.202,c.101,c,a
c.chromsome.203,c.101,c,b
c.chromsome.204,c.102,c,c
c.chromsome.205,c.102,c,a
c.chromsome.206,c.103,c,b
c.chromsome.207,c.103,c,d
c.chromsome.208,c.104,c,a
c.chromsome.209,c.104,c,a
c.chromsome.210,c.105,c,b
c.chromsome.211,c.105,c,c
c.chromsome.212,c.106,c,d
c.chromsome.213,c.106,c,c
c.chromsome.214,c.107,c,c
c.chromsome.215,c.107,c,c
c.chromsome.216,c.108,c,b
c.chromsome.217,c.108,c,c
c.chromsome.218,c.109,c,c
c.chromsome.219,c.109,c,c
c.chromsome.220,c.110,c,c
c.chromsome.221,c.110,c,c
c.chromsome.222,c.111,c,b
c.chromsome.223,c.111,c,c
c.chromsome.224,c.112,c,a
c.chromsome.225,c.112,c,c
c.chromsome.226,c.113,c,c
c.chromsome.227,c.113,c,b
c.chromsome.228,c.114,c,c
c.chromsome.229,c.114,c,c
c.chromsome.230,c.115,c,c
c.chromsome.231,c.115,c,c
c.chromsome.232,c.116,c,c
c.chromsome.233,c.116,c,c
c.chromsome.234,c.117,c,d
c.chromsome.235,c.117,c,d
c.chromsome.236,c.118,c,d
c.chromsome.237,c.118,c,b
c.chromsome.238,c.119,c,d
c.chromsome.239,c.119,c,d
c.chromsome.240,c.120,c,c
c.chromsome.241,c.120,c,c
c.chromsome.242,c.121,c,a
c.chromsome.243,c.121,c,b
c.chromsome.244,c.122,c,c
c.chromsome.245,c.122,c,b
c.chromsome.246,c.123,c,c
c.chromsome.247,c.123,c,c
c.chromsome.248,c.124,c,c
c.chromsome.249,c.124,c,c
c.chromsome.250,c.125,c,c
c.chromsome.251,c.125,c,c
c.chromsome.252,c.126,c,c
c.chromsome.253,c.126,c,c
c.chromsome.254,c.127,c,d
c.chromsome.255,c.127,c,c
c.chromsome.256,c.128,c,a
c.chromsome.257,c.128,c,c
c.chromsome.258,c.129,c,c
c.chromsome.259,c.129,c,c
c.chromsome.260,c.130,c,d
c.chromsome.261,c.130,c,b
c.chromsome.262,c.131,c,d
c.chromsome.263,c.131,c,a
c.chromsome.264,c.132,c,c
c.chromsome.265,c.132,c,b
c.chromsome.266,c.133,c,c
c.chromsome.267,c.133,c,c
c.chromsome.268,c.134,c,b
c.chromsome.269,c.134,c,c
c.chromsome.270,c.135,c,c
c.chromsome.271,c.135,c,a
c.chromsome.272,c.136,c,c
c.chromsome.273,c.136,c,c
c.chromsome.274,c.137,c,a
c.chromsome.275,c.137,c,c
c.chromsome.276,c.138,c,a
c.chromsome.277,c.138,c,b
c.chromsome.278,c.139,c,c
c.chromsome.279,c.139,c,b
c.chromsome.280,c.140,c,c
c.chromsome.281,c.140,c,c
c.chromsome.282,c.141,c,c
c.chromsome.283,c.141,c,c
c.chromsome.284,c.142,c,b
c.chromsome.285,c.142,c,c
c.chromsome.286,c.143,c,c
c.chromsome.287,c.143,c,c
c.chromsome.288,c.144,c,d
c.chromsome.289,c.144,c,a
c.chromsome.290,c.145,c,b
c.chromsome.291,c.145,c,b
c.chromsome.292,c.146,c,c
c.chromsome.293,c.146,c,c
c.chromsome.294,c.147,c,c
c.chromsome.295,c.147,c,c
c.chromsome.296,c.148,c,c
c.chromsome.297,c.148,c,d
c.chromsome.298,c.149,c,c
c.chromsome.299,c.149,c,c
c.chromsome.300,c.150,c,c
c.chromsome.301,c.150,c,c
c.chromsome.302,c.151,c,c
c.chromsome.303,c.151,c,d
c.chromsome.304,c.152,c,d
c.chromsome.305,c.152,c,c
c.chromsome.306,c.153,c,c
c.chromsome.307,c.153,c,b
c.chromsome.308,c.154,c,c
c.chromsome.309,c.154,c,b
c.chromsome.310,c.155,c,b
c.chromsome.311,c.155,c,c
c.chromsome.312,c.156,c,c
c.chromsome.313,c.156,c,d
c.chromsome.314,c.157,c,c
c.chromsome.315,c.157,c,b
c.chromsome.316,c.158,c,b
c.chromsome.317,c.158,c,b
c.chromsome.318,c.159,c,c
c.chromsome.319,c.159,c,c
c.chromsome.320,c.160,c,d
c.chromsome.321,c.160,c,a
c.chromsome.322,c.161,c,b
c.chromsome.323,c.161,c,b
c.chromsome.324,c.162,c,a
c.chromsome.325,c.162,c,c
c.chromsome.326,c.163,c,c
c.chromsome.327,c.163,c,d
c.chromsome.328,c.164,c,c
c.chromsome.329,c.164,c,d
c.chromsome.330,c.165,c,c
c.chromsome.331,c.165,c,c
c.chromsome.332,c.166,c,a
c.chromsome.333,c.166,c,c
c.chromsome.334,c.167,c,d
c.chromsome.335,c.167,c,b
c.chromsome.336,c.168,c,a
c.chromsome.337,c.168,c,c
c.chromsome.338,c.169,c,c
c.chromsome.339,c.169,c,c
c.chromsome.340,c.170,c,b
c.chromsome.341,c.170,c,a
c.chromsome.342,c.171,c,b
c.chromsome.343,c.171,c,b
c.chromsome.344,c.172,c,d
c.chromsome.345,c.172,c,c
c.chromsome.346,c.173,c,b
c.chromsome.347,c.173,c,b
c.chromsome.348,c.174,c,d
c.chromsome.349,c.174,c,c
c.chromsome.350,c.175,c,c
c.chromsome.351,c.175,c,d
c.chromsome.352,c.176,c,c
c.chromsome.353,c.176,c,c
c.chromsome.354,c.177,c,a
c.chromsome.355,c.177,c,c
c.chromsome.356,c.178,c,c
c.chromsome.357,c.178,c,a
c.chromsome.358,c.179,c,b
c.chromsome.359,c.179,c,b
c.chromsome.360,c.180,c,a
c.chromsome.361,c.180,c,b
c.chromsome.362,c.181,c,c
c.chromsome.363,c.181,c,c
c.chromsome.364,c.182,c,c
c.chromsome.365,c.182,c,c
c.chromsome.366,c.183,c,a
c.chromsome.367,c.183,c,c
c.chromsome.368,c.184,c,c
c.chromsome.369,c.184,c,c
c.chromsome.370,c.185,c,a
c.chromsome.371,c.185,c,a
c.chromsome.372,c.186,c,a
c.chromsome.373,c.186,c,b
c.chromsome.374,c.187,c,c
c.chromsome.375,c.187,c,a
c.chromsome.376,c.188,c,a
c.chromsome.377,c.188,c,c
c.chromsome.378,c.189,c,c
c.chromsome.379,c.189,c,c
c.chromsome.380,c.190,c,c
c.chromsome.381,c.190,c,b
c.chromsome.382,c.191,c,c
c.chromsome.383,c.191,c,a
c.chromsome.384,c.192,c,b
c.chromsome.385,c.192,c,c
c.chromsome.386,c.193,c,c
c.chromsome.387,c.193,c,c
c.chromsome.388,c.194,c,b
c.chromsome.389,c.194,c,a
c.chromsome.390,c.195,c,c
c.chromsome.391,c.195,c,c
c.chromsome.392,c.196,c,a
c.chromsome.393,c.196,c,a
c.chromsome.394,c.197,c,c
c.chromsome.395,c.197,c,c
c.chromsome.396,c.198,c,c
c.chromsome.397,c.198,c,c
c.chromsome.398,c.199,c,c
c.chromsome.399,c.199,c,c
c.chromsome.400,c.200,c,c
c.chromsome.401,c.200,c,c
c.chromsome.402,c.201,c,c
c.chromsome.403,c.201,c,c
c.chromsome.404,c.202,c,c
c.chromsome.405,c.202,c,d
c.chromsome.406,c.203,c,c
c.chromsome.407,c.203,c,d
c.chromsome.408,c.204,c,c
c.chromsome.409,c.204,c,c
c.chromsome.410,c.205,c,a
c.chromsome.411,c.205,c,c
c.chromsome.412,c.206,c,c
c.chromsome.413,c.206,c,b
c.chromsome.414,c.207,c,b
c.chromsome.415,c.207,c,a
c.chromsome.416,c.208,c,a
c.chromsome.417,c.208,c,c
c.chromsome.418,c.209,c,c
c.chromsome.419,c.209,c,d
c.chromsome.420,c.210,c,c
c.chromsome.421,c.210,c,c
c.chromsome.422,c.211,c,b
c.chromsome.423,c.211,c,b
c.chromsome.424,c.212,c,b
c.chromsome.425,c.212,c,b
c.chromsome.426,c.213,c,c
c.chromsome.427,c.213,c,c
c.chromsome.428,c.214,c,d
c.chromsome.429,c.214,c,d
c.chromsome.430,c.215,c,d
c.chromsome.431,c.215,c,a
c.chromsome.432,c.216,c,c
c.chromsome.433,c.216,c,a
c.chromsome.434,c.217,c,c
c.chromsome.435,c.217,c,c
c.chromsome.436,c.218,c,c
c.chromsome.437,c.218,c,c
c.chromsome.438,c.219,c,c
c.chromsome.439,c.219,c,c
c.chromsome.440,c.220,c,c
c.chromsome.441,c.220,c,a
c.chromsome.442,c.221,c,c
c.chromsome.443,c.221,c,c
c.chromsome.444,c.222,c,c
c.chromsome.445,c.222,c,c
c.chromsome.446,c.223,c,a
c.chromsome.447,c.223,c,c
c.chromsome.448,c.224,c,c
c.chromsome.449,c.224,c,c
c.chromsome.450,c.225,c,b
c.chromsome.451,c.225,c,c
c.chromsome.452,c.226,c,d
c.chromsome.453,c.226,c,c
c.chromsome.454,c.227,c,c
c.chromsome.455,c.227,c,d
c.chromsome.456,c.228,c,c
c.chromsome.457,c.228,c,c
c.chromsome.458,c.229,c,c
c.chromsome.459,c.229,c,a
c.chromsome.460,c.230,c,d
c.chromsome.461,c.230,c,b
c.chromsome.462,c.231,c,d
c.chromsome.463,c.231,c,d
c.chromsome.464,c.232,c,c
